state_po,topic,lvl,month,pct
CA,React,0,apr,0.08
GA,Literature review,0,apr,0.43
IL,Literature review,0,apr,0.58
MA,Literature review,0,apr,0.96
NY,Survey analytics,0,apr,0.03
FL,Sales outreach writing,1,apr,0.28
OH,Tech recruitment,0,apr,0.15
TX,Filesystem operations,0,apr,0.04
AZ,System administration,0,apr,0.12
CA,Trend monitoring,0,apr,0.04
FL,Productivity scripting,0,apr,0.04
OH,Meeting prep,0,apr,0.15
MO,Meeting prep,0,apr,0.22
CO,Meeting prep,0,apr,0.29
CA,Meeting prep,0,apr,0.3
CA,AI evaluation and risk,1,apr,0.36
GA,AI evaluation and risk,1,apr,0.26
NY,AI evaluation and risk,1,apr,0.29
WA,AI evaluation and risk,1,apr,0.37
SC,Short-form video scripts,0,apr,0.44
CT,Short-form video scripts,0,apr,0.24
OH,Short-form video scripts,0,apr,0.41
FL,Short-form video scripts,0,apr,0.59
IN,Short-form video scripts,0,apr,0.37
VA,Short-form video scripts,0,apr,0.3
AL,Short-form video scripts,0,apr,0.43
NY,Structural assessment,0,apr,0.04
CA,Structural assessment,0,apr,0.04
GA,Lead qualification,0,apr,0.08
TX,Lead qualification,0,apr,0.1
TX,Parts sourcing,0,apr,0.06
PA,Sales & Revenue Operations,2,apr,1.26
MA,Sales & Revenue Operations,2,apr,1.4
ME,Sales & Revenue Operations,2,apr,1.08
RI,Sales & Revenue Operations,2,apr,1.78
VA,Sales & Revenue Operations,2,apr,1.15
MN,Sales & Revenue Operations,2,apr,1.29
MI,Sales & Revenue Operations,2,apr,1.24
PA,Game modding,0,apr,0.15
NJ,Game modding,0,apr,0.12
WA,Deployment,0,apr,0.15
CO,Deployment,0,apr,0.14
NJ,Deployment,0,apr,0.13
TX,Deployment,0,apr,0.15
IN,Deployment,0,apr,0.2
NC,Life updates,0,apr,0.44
OH,Life updates,0,apr,0.57
CT,Life updates,0,apr,0.5
NJ,Life updates,0,apr,0.32
FL,Life updates,0,apr,0.37
MN,Product specifications,0,apr,0.28
WI,Product specifications,0,apr,0.37
PA,Product specifications,0,apr,0.28
MI,Product specifications,0,apr,0.22
NC,Product specifications,0,apr,0.19
GA,Product specifications,0,apr,0.21
TX,Trigonometry,0,apr,0.04
CA,Workforce training,0,apr,0.05
WI,Media discovery,1,apr,1.53
MN,Media discovery,1,apr,1.53
NE,Media discovery,1,apr,1.79
OK,Media discovery,1,apr,2.11
WA,Sports business,0,may,0.06
IL,Sports business,0,may,0.08
WI,Programming education,0,may,0.43
SC,Programming education,0,may,0.29
NJ,Programming education,0,may,0.42
IA,Buying and investing,1,may,2.09
VT,Buying and investing,1,may,1.78
AZ,Buying and investing,1,may,2.34
NJ,Buying and investing,1,may,2.89
CO,Buying and investing,1,may,2.53
OR,Buying and investing,1,may,2.31
MO,Buying and investing,1,may,2.27
SC,Buying and investing,1,may,2.52
FL,Buying and investing,1,may,2.54
HI,Buying and investing,1,may,3.13
KS,Buying and investing,1,may,2.39
KY,Buying and investing,1,may,1.75
MI,"Existential, Relational, and Emotional Support",2,may,4.77
SD,"Existential, Relational, and Emotional Support",2,may,3.74
AR,"Existential, Relational, and Emotional Support",2,may,4.24
AK,"Existential, Relational, and Emotional Support",2,may,2.79
IL,"Existential, Relational, and Emotional Support",2,may,4.64
TN,"Existential, Relational, and Emotional Support",2,may,4.26
MT,"Existential, Relational, and Emotional Support",2,may,3.94
AZ,"Existential, Relational, and Emotional Support",2,may,4.28
WA,"Existential, Relational, and Emotional Support",2,may,4.75
PR,"Existential, Relational, and Emotional Support",2,may,2.62
AZ,Product landscape,0,may,0.17
MO,Product landscape,0,may,0.17
TN,Product landscape,0,may,0.22
NC,Product landscape,0,may,0.15
CA,Cooking troubleshooting,0,may,0.04
VA,Cooking troubleshooting,0,may,0.07
UT,Study materials,0,may,0.59
DE,Study materials,0,may,0.97
TN,Study materials,0,may,0.74
IA,Study materials,0,may,1.41
WI,Study materials,0,may,1.09
FL,Structured data extraction,0,may,0.04
CT,Recurring reminders,0,may,0.34
NV,Recurring reminders,0,may,0.18
CA,AI ethics and risk,0,may,0.02
IN,Business operational finance,0,may,0.38
FL,Business operational finance,0,may,0.64
MO,Business operational finance,0,may,0.44
TX,Animal behavior,0,may,0.05
FL,Animal behavior,0,may,0.03
GA,Animal behavior,0,may,0.07
MO,Social science,1,may,0.24
IN,Social science,1,may,0.35
NV,Social science,1,may,0.28
IL,Social science,1,may,0.39
VA,Social science,1,may,0.29
TN,Social science,1,may,0.23
AZ,Social science,1,may,0.17
AZ,Shell scripting,0,may,0.09
NJ,Shell scripting,0,may,0.11
VA,Interior design,0,may,0.26
PA,Interior design,0,may,0.29
IN,Interior design,0,may,0.15
CO,Interior design,0,may,0.2
GA,Interior design,0,may,0.26
MN,Interior design,0,may,0.21
WI,Interior design,0,may,0.22
MA,Interior design,0,may,0.21
TN,Interior design,0,may,0.31
WA,Interior design,0,may,0.2
MD,Recruitment and HR Operations,0,may,0.8
IN,Recruitment and HR Operations,0,may,0.48
NY,Recruitment and HR Operations,0,may,0.56
MO,Recruitment and HR Operations,0,may,0.48
MA,Recruitment and HR Operations,0,may,0.63
AZ,AI industry,1,may,0.11
WA,AI industry,1,may,0.11
CO,AI industry,1,may,0.09
ID,Job applications,0,may,0.46
OR,Job applications,0,may,0.63
WA,Job applications,0,may,0.56
SC,Job applications,0,may,0.56
IL,Job applications,0,may,0.62
CA,Emotional Wellbeing and Support,0,may,2.84
NY,Emotional Wellbeing and Support,0,may,3.39
WA,Emotional Wellbeing and Support,0,may,3.08
OH,Emotional Wellbeing and Support,0,may,2.83
DC,Emotional Wellbeing and Support,0,may,2.84
NJ,Scheduling,0,may,0.18
FL,Scheduling,0,may,0.2
CA,Scheduling,0,may,0.14
IN,Scheduling,0,may,0.17
VA,Business process and operations — other,1,may,0.17
MA,Business process and operations — other,1,may,0.16
CO,Debugging,0,may,0.12
CA,Sports business,0,apr,0.05
IL,Programming education,0,apr,0.55
MA,Programming education,0,apr,0.59
VA,Programming education,0,apr,0.56
NV,Programming education,0,apr,0.45
OH,Programming education,0,apr,0.42
CA,Programming education,0,apr,0.53
CA,Buying and investing,1,apr,2.36
MS,Buying and investing,1,apr,1.44
AK,Buying and investing,1,apr,3.05
MA,Buying and investing,1,apr,2.07
MI,Buying and investing,1,apr,1.95
NY,Buying and investing,1,apr,2.43
VA,Buying and investing,1,apr,1.77
AZ,Buying and investing,1,apr,2.02
OR,"Existential, Relational, and Emotional Support",2,apr,4.75
NM,"Existential, Relational, and Emotional Support",2,apr,4.85
AK,"Existential, Relational, and Emotional Support",2,apr,4.57
CO,"Existential, Relational, and Emotional Support",2,apr,4.34
WY,"Existential, Relational, and Emotional Support",2,apr,4.93
NC,"Existential, Relational, and Emotional Support",2,apr,4.27
MO,"Existential, Relational, and Emotional Support",2,apr,4.44
NJ,"Existential, Relational, and Emotional Support",2,apr,4.13
DC,"Existential, Relational, and Emotional Support",2,apr,4.07
HI,"Existential, Relational, and Emotional Support",2,apr,4
AL,"Existential, Relational, and Emotional Support",2,apr,4.13
AR,"Existential, Relational, and Emotional Support",2,apr,4.26
ND,"Existential, Relational, and Emotional Support",2,apr,4.01
TX,"Existential, Relational, and Emotional Support",2,apr,3.98
MT,"Existential, Relational, and Emotional Support",2,apr,3.83
TN,Product landscape,0,apr,0.17
TX,Product landscape,0,apr,0.18
OK,Study materials,0,apr,1.04
IA,Study materials,0,apr,1.12
WI,Study materials,0,apr,1.31
MA,Study materials,0,apr,1.57
WA,Study materials,0,apr,0.86
CO,Study materials,0,apr,0.88
IL,Study materials,0,apr,1.2
MD,Study materials,0,apr,0.98
CT,Study materials,0,apr,1.26
IN,Study materials,0,apr,1.61
KY,Study materials,0,apr,1.39
CA,Recurring reminders,0,apr,0.23
NY,Recovery,0,may,0.05
TX,Recovery,0,may,0.04
FL,Recovery,0,may,0.03
WA,Starting a business,1,may,3.87
AK,Starting a business,1,may,3.91
IA,Starting a business,1,may,2.41
ME,Starting a business,1,may,3.4
MA,Starting a business,1,may,3.69
WI,Starting a business,1,may,3.44
MS,Starting a business,1,may,3.3
ID,Starting a business,1,may,4.05
AL,Starting a business,1,may,3.32
DE,Starting a business,1,may,3.35
MI,Home furnishing and decor,1,may,0.38
LA,Home furnishing and decor,1,may,0.45
AL,Home furnishing and decor,1,may,0.39
CT,Home furnishing and decor,1,may,0.54
MA,Home furnishing and decor,1,may,0.45
MO,Home furnishing and decor,1,may,0.38
WI,Home furnishing and decor,1,may,0.37
TX,Home furnishing and decor,1,may,0.44
WA,App prototyping,0,may,0.39
DC,App prototyping,0,may,0.4
VA,App prototyping,0,may,0.54
NH,App prototyping,0,may,0.64
IA,App prototyping,0,may,0.51
IN,App prototyping,0,may,0.57
UT,App prototyping,0,may,0.61
CO,App prototyping,0,may,0.54
NE,App prototyping,0,may,0.74
PA,App prototyping,0,may,0.51
TX,Empty inputs,0,may,0.12
MI,Empty inputs,0,may,0.13
OH,Empty inputs,0,may,0.17
CA,AI coding assistants,0,may,0.13
OH,AI coding assistants,0,may,0.11
GA,CRM,1,may,0.62
UT,CRM,1,may,0.77
TX,CRM,1,may,0.55
AZ,CRM,1,may,0.64
WA,CRM,1,may,0.42
FL,Criminal procedure,0,may,0.03
PA,Litigation,1,may,0.08
AZ,Litigation,1,may,0.16
NM,Photo and video editing,1,may,0.69
RI,Photo and video editing,1,may,0.73
CA,Photo and video editing,1,may,0.44
OH,Photo and video editing,1,may,0.44
LA,Photo and video editing,1,may,0.68
AZ,Photo and video editing,1,may,0.58
MN,Photo and video editing,1,may,0.53
OR,Photo and video editing,1,may,0.51
MO,Photo and video editing,1,may,0.41
SC,Photo and video editing,1,may,0.64
NV,Photo and video editing,1,may,0.37
CA,Wine,1,may,0.06
TX,Device data migration,0,may,0.04
NY,Device data migration,0,may,0.03
WA,Course deliverables,0,may,0.7
CA,Course deliverables,0,may,0.66
FL,Course deliverables,0,may,0.31
AZ,Course deliverables,0,may,0.4
MD,Course deliverables,0,may,0.67
LA,Course deliverables,0,may,0.41
HI,Course deliverables,0,may,0.6
AL,Course deliverables,0,may,0.45
WA,Opinion writing,1,may,0.13
CA,Opinion writing,1,may,0.08
WA,Creator monetization,0,may,0.11
CA,Creator monetization,0,may,0.08
NJ,Creator monetization,0,may,0.06
WA,Data cleaning,0,may,0.06
VA,Data cleaning,0,may,0.11
AZ,Property and ownership,1,may,0.09
LA,Gaming,1,may,1.3
KS,Gaming,1,may,2.18
MD,Gaming,1,may,1.18
HI,Gaming,1,may,0.95
UT,Gaming,1,may,1.6
NC,Gaming,1,may,1.6
NJ,Gaming,1,may,1.09
RI,Gaming,1,may,1.34
GA,Veterinary medicine,0,may,0.07
CO,Veterinary medicine,0,may,0.17
FL,Veterinary medicine,0,may,0.12
NY,Software Development,2,may,6.87
IA,Software Development,2,may,9.19
OH,Software Development,2,may,9
OK,Software Development,2,may,9.29
MN,Software Development,2,may,8.03
WA,Software Development,2,may,8.01
NJ,Software Development,2,may,7.99
UT,Sports recreation,0,may,0.19
OR,Sports recreation,0,may,0.17
NY,Optics,0,may,0.02
AZ,Content strategy,0,apr,0.57
MD,Relocation and travel,1,apr,0.38
GA,Relocation and travel,1,apr,0.35
MI,Relocation and travel,1,apr,0.27
AZ,Relocation and travel,1,apr,0.32
MN,Relocation and travel,1,apr,0.31
HI,Animal behavior,1,apr,0.59
IN,Animal behavior,1,apr,0.27
IL,Animal behavior,1,apr,0.35
TX,Spirituality and metaphysical practices,0,apr,0.08
WA,Scheduled reporting,0,apr,1.43
VA,Scheduled reporting,0,apr,1.28
TX,Scheduled reporting,0,apr,1.58
CA,Consistency checking,1,apr,0.02
TX,Career finance,0,apr,0.1
WA,Career finance,0,apr,0.08
NC,Career finance,0,apr,0.09
PA,Career finance,0,apr,0.11
NY,Research methodology,0,apr,0.13
CA,Research methodology,0,apr,0.13
WA,Research methodology,0,apr,0.11
NY,HVAC,0,apr,0.03
TX,Code comprehension,0,apr,0.06
TN,Sermons,0,apr,0.16
NY,Renovation planning,0,apr,0.05
NJ,Renovation planning,0,apr,0.1
NC,Renovation planning,0,apr,0.13
MA,Renovation planning,0,apr,0.07
NJ,App architecture,0,apr,0.14
GA,App architecture,0,apr,0.19
VA,App architecture,0,apr,0.12
NH,Summarizing,1,apr,0.77
DC,Summarizing,1,apr,1.11
NC,Summarizing,1,apr,0.36
TX,Summarizing,1,apr,0.35
MO,Summarizing,1,apr,0.35
CA,Organizational design,0,apr,0.03
KS,Sales & Revenue Operations,2,apr,1.27
IL,Sales & Revenue Operations,2,apr,1.46
NM,Sales & Revenue Operations,2,apr,0.94
ID,Sales & Revenue Operations,2,apr,1.68
MN,News aggregation,0,apr,0.44
VA,News aggregation,0,apr,0.5
DC,News aggregation,0,apr,0.5
KY,News aggregation,0,apr,0.48
CA,News aggregation,0,apr,0.43
NJ,News aggregation,0,apr,0.49
IL,News aggregation,0,apr,0.4
OH,News aggregation,0,apr,0.4
MS,Reference and fact-finding,1,apr,1.31
IA,Reference and fact-finding,1,apr,1.04
LA,Reference and fact-finding,1,apr,1.15
FL,Reference and fact-finding,1,apr,1.09
MT,Reference and fact-finding,1,apr,1.22
OH,Reference and fact-finding,1,apr,1.18
AL,Reference and fact-finding,1,apr,1.36
NM,Reference and fact-finding,1,apr,0.83
NC,Reference and fact-finding,1,apr,1.18
ID,Reference and fact-finding,1,apr,1.25
IL,CMS plugins,0,apr,0.06
TX,CMS plugins,0,apr,0.08
IA,Structured extraction,1,apr,0.92
AL,Structured extraction,1,apr,1.32
MA,Structured extraction,1,apr,1.29
CA,Structured extraction,1,apr,1.35
TN,Structured extraction,1,apr,1.28
NE,Structured extraction,1,apr,0.75
NY,Script execution,0,apr,0.08
FL,Fanfiction,0,apr,0.35
AL,Fanfiction,0,apr,0.87
PA,Fanfiction,0,apr,0.42
OK,Fanfiction,0,apr,0.89
NV,Fanfiction,0,apr,0.37
MA,Fanfiction,0,apr,0.32
SC,Fanfiction,0,apr,0.42
WA,Fanfiction,0,apr,0.3
CA,Fanfiction,0,apr,0.26
OR,Operational coordination,0,apr,0.37
TX,Operational coordination,0,apr,0.48
OH,Operational coordination,0,apr,0.29
CO,Game modding,0,apr,0.13
IL,Game modding,0,apr,0.11
AZ,Deployment,0,apr,0.2
LA,Life updates,0,apr,0.52
UT,Product specifications,0,apr,0.25
MA,Product specifications,0,apr,0.22
CA,Product specifications,0,apr,0.27
TN,Product specifications,0,apr,0.16
NJ,Product specifications,0,apr,0.19
WA,Product specifications,0,apr,0.31
OH,Product specifications,0,apr,0.16
MI,Media discovery,1,apr,1.48
NC,Media discovery,1,apr,1.4
WA,Media discovery,1,apr,1.26
PA,Media discovery,1,apr,1.25
NY,Media discovery,1,apr,0.89
KY,Media discovery,1,apr,2.63
OH,Media discovery,1,apr,1.55
MO,Media discovery,1,apr,1.52
TX,Sports business,0,may,0.06
CA,Vegetarian mains,0,may,0.02
CA,Programming education,0,may,0.48
MI,Programming education,0,may,0.41
MD,Programming education,0,may,0.44
LA,Programming education,0,may,0.38
LA,Buying and investing,1,may,2.32
IL,Buying and investing,1,may,2.47
NY,Buying and investing,1,may,2.78
NH,Buying and investing,1,may,2.07
OH,Buying and investing,1,may,2.43
UT,Buying and investing,1,may,2.09
DE,"Existential, Relational, and Emotional Support",2,may,5.3
IA,"Existential, Relational, and Emotional Support",2,may,3.82
VA,"Existential, Relational, and Emotional Support",2,may,4.13
KY,"Existential, Relational, and Emotional Support",2,may,3.78
NM,"Existential, Relational, and Emotional Support",2,may,5.41
CA,Software process,0,may,0.03
TX,Product landscape,0,may,0.19
SC,Product landscape,0,may,0.24
OR,Product landscape,0,may,0.23
WA,Product landscape,0,may,0.22
MI,Product landscape,0,may,0.17
AL,Study materials,0,may,0.72
LA,Study materials,0,may,1.06
SC,Study materials,0,may,0.87
AZ,Study materials,0,may,0.89
RI,Study materials,0,may,1.61
NE,Study materials,0,may,0.77
TX,Study materials,0,may,0.97
CA,Beverage science,0,may,0.01
OH,Recurring reminders,0,may,0.2
NY,AI ethics and risk,0,may,0.03
NC,Business operational finance,0,may,0.55
CO,Business operational finance,0,may,0.51
MA,Business operational finance,0,may,0.32
NY,Animal behavior,0,may,0.06
CA,Animal behavior,0,may,0.05
MN,Social science,1,may,0.27
NC,Social science,1,may,0.22
FL,Social science,1,may,0.14
MA,Social science,1,may,0.52
OK,Social science,1,may,0.29
NY,Social science,1,may,0.31
NJ,Social science,1,may,0.31
NY,History,0,may,0.04
TX,History,0,may,0.04
MA,Shell scripting,0,may,0.07
TX,Shell scripting,0,may,0.11
CA,Shell scripting,0,may,0.11
PA,Shell scripting,0,may,0.1
CA,Interior design,0,may,0.2
NJ,Interior design,0,may,0.29
NC,Interior design,0,may,0.26
AL,Interior design,0,may,0.34
TX,Interior design,0,may,0.22
FL,Digital forensics,1,may,0.05
CT,Recruitment and HR Operations,0,may,0.57
OR,Recruitment and HR Operations,0,may,0.41
VA,Recruitment and HR Operations,0,may,0.7
CA,Recruitment and HR Operations,0,may,0.61
OH,Recruitment and HR Operations,0,may,0.61
CO,Recruitment and HR Operations,0,may,0.64
GA,AI industry,1,may,0.09
VA,AI industry,1,may,0.12
FL,AI industry,1,may,0.08
AZ,Job applications,0,may,0.58
NY,Job applications,0,may,0.74
NJ,Job applications,0,may,0.5
MN,Job applications,0,may,0.63
CA,Job applications,0,may,0.52
KS,Job applications,0,may,0.51
PA,Emotional Wellbeing and Support,0,may,3.15
VA,Emotional Wellbeing and Support,0,may,2.57
TN,Emotional Wellbeing and Support,0,may,2.66
OR,Scheduling,0,may,0.19
UT,Scheduling,0,may,0.24
MN,Scheduling,0,may,0.19
GA,Scheduling,0,may,0.1
TX,Scheduling,0,may,0.19
NY,Scheduling,0,may,0.14
OH,Business process and operations — other,1,may,0.14
CA,Business process and operations — other,1,may,0.17
OR,Business process and operations — other,1,may,0.15
IL,Business process and operations — other,1,may,0.15
WA,Debugging,0,may,0.05
NM,Shell and systems code,1,may,0.93
CO,Programming education,0,apr,0.28
NJ,Programming education,0,apr,0.53
AL,Programming education,0,apr,0.43
MD,Programming education,0,apr,0.58
MD,Buying and investing,1,apr,2.05
LA,Buying and investing,1,apr,1.7
GA,Buying and investing,1,apr,1.95
SC,Buying and investing,1,apr,1.89
WI,Buying and investing,1,apr,1.92
OR,Buying and investing,1,apr,2.12
WI,"Existential, Relational, and Emotional Support",2,apr,4.23
FL,"Existential, Relational, and Emotional Support",2,apr,3.56
VA,"Existential, Relational, and Emotional Support",2,apr,4.13
RI,"Existential, Relational, and Emotional Support",2,apr,2.81
KS,"Existential, Relational, and Emotional Support",2,apr,4.72
MA,"Existential, Relational, and Emotional Support",2,apr,4.09
TX,AI ethics and risk,0,apr,0.03
CA,AI ethics and risk,0,apr,0.04
NC,Business operational finance,0,apr,0.43
AZ,Business operational finance,0,apr,0.63
TX,Animal behavior,0,apr,0.06
TX,Social science,1,apr,0.24
TX,History,0,apr,0.04
NY,History,0,apr,0.04
OH,Shell scripting,0,apr,0.14
VA,Shell scripting,0,apr,0.1
PA,Interior design,0,apr,0.21
MN,Interior design,0,apr,0.22
OR,Interior design,0,apr,0.21
AZ,Interior design,0,apr,0.17
CA,Recruitment and HR Operations,0,apr,0.57
NY,Recruitment and HR Operations,0,apr,0.48
TX,Recruitment and HR Operations,0,apr,0.72
NY,AI industry,1,apr,0.13
AZ,AI industry,1,apr,0.17
TX,Job applications,0,apr,0.45
CO,Job applications,0,apr,0.48
AL,Job applications,0,apr,0.39
MA,Job applications,0,apr,0.65
FL,Job applications,0,apr,0.35
OH,Job applications,0,apr,0.39
OR,Job applications,0,apr,0.62
DC,Emotional Wellbeing and Support,0,apr,2.51
PA,Emotional Wellbeing and Support,0,apr,2.69
IL,Emotional Wellbeing and Support,0,apr,2.76
WV,Emotional Wellbeing and Support,0,apr,2.43
WA,Scheduling,0,apr,0.15
MA,Scheduling,0,apr,0.12
MI,Business process and operations — other,1,apr,0.17
IL,Business process and operations — other,1,apr,0.14
MA,Business process and operations — other,1,apr,0.17
FL,Debugging,0,apr,0.09
CA,Debugging,0,apr,0.06
UT,Shell and systems code,1,apr,0.75
WI,Shell and systems code,1,apr,0.73
NC,Shell and systems code,1,apr,0.51
WA,Shell and systems code,1,apr,0.63
FL,Home networking,0,apr,0.04
VT,Novel writing,0,apr,1.86
MD,Novel writing,0,apr,0.78
CO,Novel writing,0,apr,0.73
IL,Novel writing,0,apr,0.55
MI,Novel writing,0,apr,0.7
FL,Career navigation,1,apr,0.43
CO,Career navigation,1,apr,0.53
TN,Career navigation,1,apr,0.51
MI,Career navigation,1,apr,0.53
AL,Career navigation,1,apr,0.54
AZ,Software identification,0,apr,0.26
MA,Software identification,0,apr,0.18
MN,Software identification,0,apr,0.24
FL,Software identification,0,apr,0.21
MO,Software identification,0,apr,0.22
MD,Software identification,0,apr,0.26
UT,Software identification,0,apr,0.21
PA,Software identification,0,apr,0.17
WI,Financial education,0,apr,0.5
NC,Financial education,0,apr,0.45
FL,Financial education,0,apr,0.48
NY,Financial education,0,apr,0.56
OH,Financial education,0,apr,0.51
WA,Financial education,0,apr,0.45
TX,Financial education,0,apr,0.53
IL,Financial education,0,apr,0.6
WA,Gift recommendations,0,apr,0.09
CA,Gift recommendations,0,apr,0.06
MA,Linear algebra,0,apr,0.14
NJ,Personal messaging,0,apr,0.23
CA,Personal messaging,0,apr,0.31
